src,tgt
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 등산을 한 번 가야 되는데 내가 등산 가자고 해도 안 가잖아.
Output:",등산1 원하다1 맞다1 등산1 ~하자2 말하다1 지시1# 고집1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 등산 가면 항상 마음이 급해서 뛰어 올라갔어.
Output:",등산1 항상1 마음1 급하다2 자연3 달리다3 등산1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 자기 얼마 전에도 배달 시켜 먹었지 않나?
Output:",부르다1 며칠전1 전화하다1 부르다4 가져오다6 먹다1 한적있다2 맞다4
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 배달 시켜 먹었지.
Output:",전화하다1 가져오다4 먹다1 까지1 맞다4
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 집에서 해 먹을 수 있는 음식과 배달로만 먹을 수 있는 음식이 있잖아.
Output:",집1 요리1 먹다1 보내다6 단독1 먹다1 두가지1 맞다4
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 배달료가 사실 비싸긴 해.
Output:",부르다4 보내다3 수고1 비싸다2 맞다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 옛날에 어렸을 때 배달료라는 게 따로 없었잖아.
Output:",옛날4 꼬마1 때1 보내다6 수고1 돈1# 따로2 돈1# 없다1 맞다4
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 우리 이따가 밥 먹어야 되는데 서면에 맛집 아는 거 있어?
Output:",지시1# 기다리다1 먹다1 필요1 서면 곳1 맛있다1 집1 알다1 곳1 있다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 해산물 맛있는 데 알아?
Output:",오징어1 조개1 여러가지1 맛있다1 곳1 알다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 배달을 시켜 먹기에는 음식값보다 배달료가 너무 많이 나올 거 같은데?
Output:",먹다1 돈1 전화하다1 부르다4 가져오다6 수고1 돈1 비싸다1 느끼다1 비교안되다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 감기 걸리면 어떡해?
Output:",만약2 콧물1 병1 들어맞다1 방법1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 너 매운 거는 싫어하지?
Output:",지시1# 맵다2 싫다4 맞다4
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 감자탕 집은 체인점이 맛있지 않을까?
Output:",감자1 끓다1 집1 지부1 맛있다1 지시1# 맞다4 지부1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 너는 감자탕 집 어디 가 봤어?
Output:",지시1# 감자1 끓다1 집1 방문2 한적있다2 어디3
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 너 가지고 있는 알레르기나 질병 같은 거 있어?
Output:",지시1# 긁다1# 병1 아프다2 있다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 혹시 너 비염 있어?
Output:",지시1# 병1 콧물1 있다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나도 다이어트를 예전에 했었었거든.
Output:",지시2 너나같다1 고기1 좁다1 과거1 한적있다2
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 약 먹는 다이어트는 너무 별로인 거 같아.
Output:",약1 약먹다1 고기1 좁다1 지시1# 좋다1 아니다2 느끼다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 너는 무슨 운동하고 싶어?
Output:",지시1# 운동1 원하다1 무엇1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 프로틴 먹으면 근육이 좀 더 빨리 생기긴 한대.
Output:",프로틴 먹다1 근육2 빠르다1 말하다2
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나는 다시 운동 시작할려고 하는데 언제 시작하는 게 좋을까?
Output:",지시1 또1 운동1 시작1 생각2 시작1 언제1 좋다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 너는 만약에 다이어트해서 너가 원하는 몸을 갖게 된다면 뭘 제일 하고 싶어?
Output:",지시1# 만약2 고기1 좁다1 지시1# 원하다1 몸1 같다1 등수:1등 번째:1번째 원하다1 무엇1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 탁구도 괜찮지.
Output:",탁구1 괜찮다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 너희들은 탁구를 쳐 봤던 경험들이 있어?
Output:",지시1# 탁구1 한적있다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 친구들하고 만나면 당구장을 많이 가긴 했었잖아.
Output:",친구1 지시1# 만나다1 당구1 곳1 방문2 여러번1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 내가 알기로 종암동에도 탁구장이 한 두 개 정도 있었던 거 같아.
Output:",지시1 알다1 종암 곳1 탁구1 곳1# 아마1 한두번1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 탁구장 있는 걸 못 봤었거든.
Output:",탁구1 곳1 보다6 막히다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 직장 다닐 때 건강 검진을 하잖아요?
Output:",일하다1 다니다1 때1 몸1 건강1 검사1 맞다4
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 내가 10킬로까지 뺐었어요.
Output:",지시1 줄다2 한적있다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 산을 좋아했지.
Output:",산2 등산1 취미1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 축구를 안 해야겠다.
Output:",축구1 아니다2 절대1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 사실은 나는 개 집 안에 키우는 거에 대해서 굉장히 거부 반응이 많아요.
Output:",맞다1 지시1 집1 안1 개1 키우다1 싫다3 아니다2 싫다3
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 딸내미가 초등학교 때부터 강아지를 사 달라는 거예요.
Output:",딸1 초등몇학년6 때1 부터1 개1 사다1 주세요1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 산책 갔다 왔어?
Output:",밖1 걷다2# 감정1 오가다2
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 옛날에는 친정이 재밌었는데 요새는 시댁이 훨씬 편하고 더 재밌더라고.
Output:",옛날4 지시2 부모1 집1 방문2 놀다1 재미1 요즘1 남편1 부모1 집1 방문2 편안하다1 더1 재미1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 친정에만 가도 애들 물놀이할 수 있고 모래사장이 있어 가지고 놀기도 참 좋았어요.
Output:",지시2 부모1 집1 방문2 아들1 딸1 물2 놀다1 흙1 있다1 자연3 방문2 놀다1 간단하다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 내년에는 아마 휴가를 가야 하지 않을까.
Output:",평가1 날짜(활용):1년후 쉬다1 가다1 필요1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 이젠 애들이 크니깐 휴가 갈 때 안 따라다니더라고.
Output:",오늘1 아들1 딸1 함께자라다1 쉬다1 때1 따라가다3 없다1 가다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 친정은 가면 내가 심부름을 다 해야 되니까 너무 힘든 거야.
Output:",지시2 부모1 집1 방문2 지시1 일하다1 부하1 자연3 힘들다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 매일 똑같은 3끼를 먹더라도 시간대가 계속 달라지면 그것도 건강에 엄청 안 좋다고 하더라고.
Output:",매일1 먹다1 정기적2 먹다1 때2 오르내리다1 몸1 건강1 좋다1 아니다2 말하다2
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 간헐적 단식이라고 알아?
Output:",먹다1 까지1 시간:12시간 선배1 끊다1 알다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 간헐적 단식이 공복을 몇 시간 유지하는 건데 그것도 좋은 방법이라고 하더라고.
Output:",시간:12시간 선배1 먹다1 끊다1 배고프다3 몇시간2 여전하다1 지시1# 좋다1 방법1 말하다2
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나는 예전에 간헐적 다이어트를 시도해 본 적 있긴 있어.
Output:",지시2 과거1 고기1 좁다1 목적1 먹다1 끊다1 시간:12시간 선배1 한적있다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 너는 야식 자주 먹어?
Output:",지시1# 어둡다1 먹다1 또1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 야식을 줄여 보는 거 어때 다이어트 하기 전에?
Output:",고기1 빼다2 시작1 이전1 어둡다1 먹다1 줄다1 보다10
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나도 야식을 되도록이면 안 먹을려고 하는데 가끔 너무 배고플 때 잠이 안 와서 먹게 되더라고.
Output:",지시1 같다1 어둡다1 먹다1 아니다2 막다1# 가끔1 배고프다3 눈깜빡이다1 얽매이다1 먹다1 자다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 보통 야식을 너는 뭐 먹어?
Output:",어둡다1 먹다1 대부분2 무엇1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 너 오늘 서면 올 때 뭐 타고 왔어?
Output:",지시1# 오늘1 서면 오다1 방법1 무엇1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 너는 버스랑 지하철 중에 어떤 게 더 좋아?
Output:",지시1# 버스1 지하철1 둘중하나3 좋다1 무엇1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나는 가까운 거리 갈 때는 버스를 타는데 내가 멀미가 좀 심해 가지고 좀 멀리 이동하거나 그래야 될 때는 최대한 지하철을 타려고 하거든.
Output:",지시2 가깝다1 때1 버스1 지시1 어지럽다1 심하다1 자연3 영원1 필요1 지하철1 타다1 가다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 교통 약자석에 사람이 없으면 앉는 경우도 있잖아.
Output:",늙다1 임신1 앉다1 곳1 없다7 앉다1 가끔1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 좌석 버스 그 빨간 버스 알지?
Output:",고속도로1 버스1 지시1# 빨강1 버스1 알다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 요즘 너는 택시 최근에 탄 적 있어?
Output:",택시1 요즘1 앉다1# 한적있다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 택시도 요금이 많이 올랐는데 버스도 정말 요금 많이 오르고 지하철 요금도 많이 오른 거 같아.
Output:",택시1 돈1 값늘다1 버스1 값늘다1 맞다1 지하철1 돈1 같다1 값오르다1 많다6 느끼다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 넌 1달에 교통비 얼마 정도 나와?
Output:",지시1# 교통1 돈1 날짜(활용):1개월 얼마1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 요즘 걸어 다녀야 되나라는 생각도 들긴 해.
Output:",오늘1 걷다2# 필요1 생각2 가끔1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 너는 혹시 버스나 지하철 이런 대중교통 타는데 불편한 걸 느낀 거 있어?
Output:",지시1# 버스1 지하철1 안1 앉다1# 귀찮다1 느끼다1 한적있다2
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 버스가 좌석이 좀 줄어든 느낌이 들어.
Output:",버스1 앉다1 계산1 줄다1 느끼다1
