instruction,domain,thema,input_korean,output_ksl_gloss
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 계좌 해지 후 남아있는 포인트는 어떻게 처리하나요?
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 해지 전에 모든 포인트를 사용하거나 다른 계좌로 이전해야 할 수 있습니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
은행 계좌 해지 후에도 은행과의 관계가 유지되는 경우는 어떤 것들이 있나요?
Output:",펴다1 취소1 점수1 모으다1 지시1# 빼다2 묵혀두다1 해결2 방법1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 계좌 해지 시 예치된 보증금 처리 방법은 무엇인가요?
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 예치된 보증금은 계좌 해지 시 반환되거나, 수수료가 차감된 후 반환됩니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
계좌 해지를 결정할 때 고려해야 할 재정적 영향은 무엇인가요?
Output:",펴다1 취소1 지시1# 생명1 확인2 가치1 지시1# 해결2 방법1 무엇2
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 계좌 해지 시 디지털 뱅킹과 연동된 서비스 해제 과정은 어떻게 진행하나요?
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 모바일 앱 또는 온라인 뱅킹에서 연동된 모든 서비스를 해제해야 합니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
은행 계좌 해지 시 개인 신용 보고서에 어떤 정보가 남나요?
Output:",펴다1 취소1 지시1# 인터넷1 핸드폰1 핸드폰4 은행1 연결2 위로하다1 지시1# 취소1 과정3 무엇2
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 해외에서 개설한 은행 계좌를 해지할 때 특별히 주의해야 할 점은 무엇인가요?
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 해외 은행 계좌 해지는 환율, 국제 송금 수수료에 따라 진행되므로 확인해야 합니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
계좌 해지 전에 은행에 미리 알려야 할 사항은 무엇인가요?
Output:",외국3 은행1 펴다1 새롭다1 만들다1 지시2 취소1 조심1 순서2 무엇2
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 은행 계좌를 해지하고 싶지만 남아 있는 대출이 있는 경우 어떻게 해야 하나요?
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 대출을 완납하거나 다른 계좌로 대출을 이전해야 계좌 해지가 가능합니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
은행 계좌 해지 후 발생할 수 있는 법적 문제는 무엇인가요?
Output:",은행1 펴다1 취소1 원하다1 은행1 빌리다3 빼다2 지시1# 있다1 방법1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 계좌 해지 과정에서 은행 직원과의 협상 팁은 무엇인가요?
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 해지 과정에서 발생할 수 있는 수수료 면제 같은 혜택을 요구할 수 있습니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
은행 계좌 해지 시 계좌에 남아 있는 이자는 어떻게 처리되나요?
Output:",펴다1 취소1 과정3 지시1# 은행1 일하다1 사람8 협상1 합의1 지시1# 방법1 무엇2
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 계좌 해지 후 잔액이 많은 경우 안전하게 자금을 관리하는 방법은 무엇인가요?
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 대량의 자금은 분할하여 다른 계좌로 이체하는 것이 좋습니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
은행 계좌 해지와 동시에 다른 은행으로 자금을 이전하는 경우 주의할 점은 무엇인가요?
Output:",펴다1 취소1 가치1 크다1 지시1# 검사1 편안하다1 방법1 무엇2
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 계좌 해지 시 기존의 금융 계획에 어떤 영향을 미치나요?
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 거래 계좌를 해지하기 전, 현금을 어떻게 관리할 것인지 계획해야 합니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
은행 계좌를 해지한 후에도 남는 문서들의 처리 방법은 무엇인가요?
Output:",원래2 은행1 계획1 펴다1 취소1 공범2 바꾸다2 무엇2
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 계좌 해지 후 은행에서 마지막으로 확인해야 할 사항은 무엇인가요?
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 모든 수수료와 이자가 정확히 계산되어야 하고, 최종 잔액에 오류는 없는지 확인하세요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
계좌 해지를 원할 때 은행이 요구할 수 있는 추가 절차는 무엇인가요?
Output:",펴다1 취소1 은행1 지시1# 결국1 확인2 필요1 순서2 무엇2
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 계좌 해지 후 은행과의 모든 거래가 종료되었는지 어떻게 확인할 수 있나요?
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 은행으로부터 계좌 해지 확인서를 받고, 해지 후에도 계좌 거래 내역을 모니터링합니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
계좌 해지 과정에서 개인 정보 보호를 위해 취할 수 있는 조치는 무엇인가요?
Output:",펴다1 취소1 돈1 송금1 완전1 지시1# 확인2 가능1 송금1 방법1 은행1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 계좌 해지 후 재개설을 고려하고 있다면 어떤 점을 고려해야 하나요?
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 재개설 정책, 관련 수수료, 그리고 계좌 해지 이후 재개설 까지 경과해야 하는 기간을 고려하세요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
계좌를 해지할 때 자주 발생할 수 있는 오류를 해결하는 방법은 무엇인가요?
Output:",펴다1 취소1 또1 새롭다1 만들다1 생각2 지시1# 생각2 계산2 순서2 무엇2
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 계좌 해지 시 가족과 공유하던 계좌의 처리는 어떻게 해야 하나요?
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 모든 공동소유자의 동의를 얻고, 각자의 금융 상황에 맞게 잔액을 분배해야 합니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
계좌 해지 전에 확인해야 할 또 다른 금융 제품 연결 상태는 무엇인가요?
Output:",펴다1 가족2 종합1 교제1 지시1# 펴다1 취소1 서류2 지시1# 방법1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 계좌를 해지할 때 예금 보험을 어떻게 확인할 수 있나요?
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 예금 보험이 적용되는 계좌인지 은행에 확인하고, 해지 후 혜택이 어떻게 처리되는지 알아보세요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
은행 계좌 해지 시 동결된 자금을 해제하는 절차는 무엇인가요?
Output:",펴다1 취소1 지시1# 가치1 생명1 확인2 가능1 여부1 방법1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 계좌 해지 과정에서 발생할 수 있는 송금 오류를 어떻게 예방할 수 있나요?
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 송금 전 모든 계좌 정보를 정확히 확인하고, 송금 후 거래 내역을 재확인하세요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
계좌 해지 후에도 유지해야 할 금융 기록은 어떤 것들이 있나요?
Output:",펴다1 취소1 지시1# 돈1 송금1 무엇1 실수1 막다1 방법1 가능1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 계좌 해지를 결정하기 전에 금융 상담사와 상의해야 하는 이유는 무엇인가요?
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 계좌 해지의 이점을 전문적으로 평가받고, 필요한 재정 조정을 논의하기 위해서입니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
계좌 해지 시 조심해야 할 일반적인 실수는 무엇인가요?
Output:",펴다1 취소1 결정1 이전1 은행1 상담1 전문1 교사1 상담1 의미1 무엇1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 계좌 해지 후 다른 은행으로 이동하는 과정에서 고려해야 할 요소는 무엇인가요?
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 새 은행의 수수료 구조, 서비스 제공 조건, 고객 서비스를 검토해야 합니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
은행 계좌 해지 요청이 거부될 수 있는 상황은 어떤 것들이 있나요?
Output:",펴다1 취소1 다르다1 은행1 옮기다1 생각2 계산2 순서2 무엇2
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 계좌 해지 시 주의해야 할 법적인 측면은 무엇인가요?
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 해지와 관련된 모든 법적 요구사항을 충족하고, 필요한 모든 문서가 제대로 처리되었는지 확인하세요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
은행 계좌 해지와 관련된 자주 묻는 질문에는 어떤 내용이 포함되어 있나요?
Output:",펴다1 취소1 지시1# 법1 조심1 순서2 무엇2
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 계좌 해지 시 자금의 안전한 이전을 위한 최선의 방법은 무엇인가요?
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 은행 직원의 도움을 받아 안전하게 자금을 이전하고, 모든 거래 확인서를 받아두세요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
계좌를 해지할 때 발생할 수 있는 심리적 스트레스를 어떻게 관리할 수 있나요?
Output:",펴다1 취소1 지시1# 가치1 옮기다1 편안하다1 목적1 방법1 무엇2
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 계좌 해지 후 새로운 금융 기관을 선택해야 하는 기준은 무엇인가요?
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 제공하는 금융 상품의 질, 고객 서비스의 우수성을 기준으로 선택합니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
계좌 해지 시 은행에 제출해야 하는 정확한 서류는 무엇인가요?
Output:",펴다1 취소1 은행1 곳1 새롭다1 옮기다1 선택1 필요1 순서1 무엇2
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 은행 계좌 해지가 반드시 필요한 상황은 무엇인가요?
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 단기적인 금융 조정에 도움이 될 수 있지만, 장기적인 금융 목표에도 긍정적인 영향을 줍니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
연금 가입 전에 고려해야 할 주요 사항은 무엇인가요?
Output:",은행1 펴다1 취소1 지시1# 약속1 분위기2 예시1 무엇2
